outlying,convex,skinny,monotonic,skewed,clumpy,striated,sparse,RMSE,DTM_KL01,Sammon,Trustworthiness,Steadiness,mdp,cnt
True,False,False,True,False,False,False,True,False,True,False,False,False,,0
True,False,False,True,False,False,False,True,False,False,True,True,True,,0
True,False,False,True,False,False,False,True,False,False,True,True,False,,0
True,False,False,True,False,False,False,True,False,False,True,False,True,,0
True,False,False,True,False,False,False,True,False,False,True,False,False,,0
True,False,False,True,False,False,False,True,False,False,False,True,True,,0
True,False,False,True,False,False,False,True,False,False,False,True,False,,0
True,False,False,True,False,False,False,True,False,False,False,False,True,,0
True,False,False,True,False,False,False,True,False,False,False,False,False,iris_50/,1
True,False,False,True,False,False,False,False,True,True,True,True,True,,0
True,False,False,True,False,False,False,False,True,True,True,True,False,,0
True,False,False,True,False,False,False,False,True,True,True,False,True,,0
True,False,False,True,False,False,False,False,True,True,True,False,False,,0
True,False,False,True,False,False,False,False,True,True,False,True,True,,0
True,False,False,True,False,False,False,False,True,True,False,True,False,,0
True,False,False,True,False,False,False,False,True,True,False,False,True,,0
True,False,False,True,False,False,False,False,True,True,False,False,False,,0
True,False,False,True,False,False,False,False,True,False,True,True,True,,0
True,False,False,True,False,False,False,False,True,False,True,True,False,,0
True,False,False,True,False,False,False,False,True,False,True,False,True,,0
True,False,False,True,False,False,False,False,True,False,True,False,False,,0
True,False,False,True,False,False,False,False,True,False,False,True,True,,0
True,False,False,True,False,False,False,False,True,False,False,True,False,,0
True,False,False,True,False,False,False,False,True,False,False,False,True,,0
True,False,False,True,False,False,False,False,True,False,False,False,False,,0
True,False,False,True,False,False,False,False,False,True,True,True,True,,0
True,False,False,True,False,False,False,False,False,True,True,True,False,,0
True,False,False,True,False,False,False,False,False,True,True,False,True,,0
True,False,False,True,False,False,False,False,False,True,True,False,False,,0
True,False,False,True,False,False,False,False,False,True,False,True,True,,0
True,False,False,True,False,False,False,False,False,True,False,True,False,,0
True,False,False,True,False,False,False,False,False,True,False,False,True,,0
True,False,False,True,False,False,False,False,False,True,False,False,False,,0
True,False,False,True,False,False,False,False,False,False,True,True,True,,0
True,False,False,True,False,False,False,False,False,False,True,True,False,,0
True,False,False,True,False,False,False,False,False,False,True,False,True,,0
True,False,False,True,False,False,False,False,False,False,True,False,False,,0
True,False,False,True,False,False,False,False,False,False,False,True,True,,0
True,False,False,True,False,False,False,False,False,False,False,True,False,,0
True,False,False,True,False,False,False,False,False,False,False,False,True,,0
True,False,False,True,False,False,False,False,False,False,False,False,False,,0
True,False,False,False,True,True,True,True,True,True,True,True,True,,0
True,False,False,False,True,True,True,True,True,True,True,True,False,,0
True,False,False,False,True,True,True,True,True,True,True,False,True,,0
True,False,False,False,True,True,True,True,True,True,True,False,False,wine_49/,1
True,False,False,False,True,True,True,True,True,True,False,True,True,,0
True,False,False,False,True,True,True,True,True,True,False,True,False,,0
True,False,False,False,True,True,True,True,True,True,False,False,True,,0
True,False,False,False,True,True,True,True,True,True,False,False,False,breastcancercoimbra_29/,1
True,False,False,False,True,True,True,True,True,False,True,True,True,,0
True,False,False,False,True,True,True,True,True,False,True,True,False,,0
True,False,False,False,True,True,True,True,True,False,True,False,True,,0
True,False,False,False,True,True,True,True,True,False,True,False,False,,0
True,False,False,False,True,True,True,True,True,False,False,True,True,,0
True,False,False,False,True,True,True,True,True,False,False,True,False,,0
True,False,False,False,True,True,True,True,True,False,False,False,True,,0
True,False,False,False,True,True,True,True,True,False,False,False,False,,0
True,False,False,False,True,True,True,True,False,True,True,True,True,,0
True,False,False,False,True,True,True,True,False,True,True,True,False,,0
True,False,False,False,True,True,True,True,False,True,True,False,True,,0
True,False,False,False,True,True,True,True,False,True,True,False,False,glassidentification_38/,1
True,False,False,False,True,True,True,True,False,True,False,True,True,,0
True,False,False,False,True,True,True,True,False,True,False,True,False,,0
True,False,False,False,True,True,True,True,False,True,False,False,True,echocardiogram_55/echocardiogram_56/echocardiogram_57/echocardiogram_59/echocardiogram_61/echocardiogram_62/echocardiogram_63/hepatitis_50/iris_40/,9
True,False,False,False,True,True,True,True,False,True,False,False,False,,0
True,False,False,False,True,True,True,True,False,False,True,True,True,,0
True,False,False,False,True,True,True,True,False,False,True,True,False,,0
True,False,False,False,True,True,True,True,False,False,True,False,True,,0
True,False,False,False,True,True,True,True,False,False,True,False,False,,0
True,False,False,False,True,True,True,True,False,False,False,True,True,,0
True,False,False,False,True,True,True,True,False,False,False,True,False,,0
True,False,False,False,True,True,True,True,False,False,False,False,True,,0
True,False,False,False,True,True,True,True,False,False,False,False,False,,0
True,False,False,False,True,True,True,False,True,True,True,True,True,drybean_45/,1
True,False,False,False,True,True,True,False,True,True,True,True,False,,0
True,False,False,False,True,True,True,False,True,True,True,False,True,,0
True,False,False,False,True,True,True,False,True,True,True,False,False,,0
True,False,False,False,True,True,True,False,True,True,False,True,True,housing_55/housing_61/,2
True,False,False,False,True,True,True,False,True,True,False,True,False,,0
True,False,False,False,True,True,True,False,True,True,False,False,True,,0
True,False,False,False,True,True,True,False,True,True,False,False,False,boston_35/weather_38/,2
True,False,False,False,True,True,True,False,True,False,True,True,True,,0
True,False,False,False,True,True,True,False,True,False,True,True,False,,0
True,False,False,False,True,True,True,False,True,False,True,False,True,,0
True,False,False,False,True,True,True,False,True,False,True,False,False,,0
True,False,False,False,True,True,True,False,True,False,False,True,True,,0
True,False,False,False,True,True,True,False,True,False,False,True,False,,0
True,False,False,False,True,True,True,False,True,False,False,False,True,,0
True,False,False,False,True,True,True,False,True,False,False,False,False,,0
True,False,False,False,True,True,True,False,False,True,True,True,True,,0
True,False,False,False,True,True,True,False,False,True,True,True,False,,0
True,False,False,False,True,True,True,False,False,True,True,False,True,,0
True,False,False,False,True,True,True,False,False,True,True,False,False,ecoli_18/,1
True,False,False,False,True,True,True,False,False,True,False,True,True,,0
True,False,False,False,True,True,True,False,False,True,False,True,False,,0
True,False,False,False,True,True,True,False,False,True,False,False,True,,0
True,False,False,False,True,True,True,False,False,True,False,False,False,,0
True,False,False,False,True,True,True,False,False,False,True,True,True,,0
True,False,False,False,True,True,True,False,False,False,True,True,False,,0
True,False,False,False,True,True,True,False,False,False,True,False,True,,0
True,False,False,False,True,True,True,False,False,False,True,False,False,glassidentification_44/,1
True,False,False,False,True,True,True,False,False,False,False,True,True,,0
True,False,False,False,True,True,True,False,False,False,False,True,False,,0
True,False,False,False,True,True,True,False,False,False,False,False,True,,0
True,False,False,False,True,True,True,False,False,False,False,False,False,glassidentification_36/glassidentification_37/world12d_50/,3
True,False,False,False,True,True,False,True,True,True,True,True,True,,0
True,False,False,False,True,True,False,True,True,True,True,True,False,,0
True,False,False,False,True,True,False,True,True,True,True,False,True,,0
True,False,False,False,True,True,False,True,True,True,True,False,False,,0
True,False,False,False,True,True,False,True,True,True,False,True,True,,0
True,False,False,False,True,True,False,True,True,True,False,True,False,,0
True,False,False,False,True,True,False,True,True,True,False,False,True,,0
True,False,False,False,True,True,False,True,True,True,False,False,False,,0
True,False,False,False,True,True,False,True,True,False,True,True,True,,0
True,False,False,False,True,True,False,True,True,False,True,True,False,,0
True,False,False,False,True,True,False,True,True,False,True,False,True,,0
True,False,False,False,True,True,False,True,True,False,True,False,False,,0
True,False,False,False,True,True,False,True,True,False,False,True,True,,0
True,False,False,False,True,True,False,True,True,False,False,True,False,,0
True,False,False,False,True,True,False,True,True,False,False,False,True,,0
True,False,False,False,True,True,False,True,True,False,False,False,False,,0
True,False,False,False,True,True,False,True,False,True,True,True,True,,0
True,False,False,False,True,True,False,True,False,True,True,True,False,,0
True,False,False,False,True,True,False,True,False,True,True,False,True,,0
True,False,False,False,True,True,False,True,False,True,True,False,False,,0
True,False,False,False,True,True,False,True,False,True,False,True,True,,0
True,False,False,False,True,True,False,True,False,True,False,True,False,,0
True,False,False,False,True,True,False,True,False,True,False,False,True,,0
True,False,False,False,True,True,False,True,False,True,False,False,False,dermatology_68/,1
True,False,False,False,True,True,False,True,False,False,True,True,True,,0
True,False,False,False,True,True,False,True,False,False,True,True,False,,0
True,False,False,False,True,True,False,True,False,False,True,False,True,,0
True,False,False,False,True,True,False,True,False,False,True,False,False,,0
True,False,False,False,True,True,False,True,False,False,False,True,True,,0
True,False,False,False,True,True,False,True,False,False,False,True,False,,0
True,False,False,False,True,True,False,True,False,False,False,False,True,,0
True,False,False,False,True,True,False,True,False,False,False,False,False,glassidentification_47/,1
True,False,False,False,True,True,False,False,True,True,True,True,True,,0
True,False,False,False,True,True,False,False,True,True,True,True,False,,0
True,False,False,False,True,True,False,False,True,True,True,False,True,,0
True,False,False,False,True,True,False,False,True,True,True,False,False,covertype_60/,1
True,False,False,False,True,True,False,False,True,True,False,True,True,weather_18/,1
True,False,False,False,True,True,False,False,True,True,False,True,False,,0
True,False,False,False,True,True,False,False,True,True,False,False,True,,0
True,False,False,False,True,True,False,False,True,True,False,False,False,,0
True,False,False,False,True,True,False,False,True,False,True,True,True,,0
True,False,False,False,True,True,False,False,True,False,True,True,False,,0
True,False,False,False,True,True,False,False,True,False,True,False,True,,0
True,False,False,False,True,True,False,False,True,False,True,False,False,,0
True,False,False,False,True,True,False,False,True,False,False,True,True,,0
True,False,False,False,True,True,False,False,True,False,False,True,False,,0
True,False,False,False,True,True,False,False,True,False,False,False,True,,0
True,False,False,False,True,True,False,False,True,False,False,False,False,,0
True,False,False,False,True,True,False,False,False,True,True,True,True,,0
True,False,False,False,True,True,False,False,False,True,True,True,False,,0
True,False,False,False,True,True,False,False,False,True,True,False,True,,0
True,False,False,False,True,True,False,False,False,True,True,False,False,,0
True,False,False,False,True,True,False,False,False,True,False,True,True,,0
True,False,False,False,True,True,False,False,False,True,False,True,False,,0
True,False,False,False,True,True,False,False,False,True,False,False,True,,0
True,False,False,False,True,True,False,False,False,True,False,False,False,ecoli_50/glassidentification_21/,2
True,False,False,False,True,True,False,False,False,False,True,True,True,,0
True,False,False,False,True,True,False,False,False,False,True,True,False,,0
True,False,False,False,True,True,False,False,False,False,True,False,True,,0
True,False,False,False,True,True,False,False,False,False,True,False,False,,0
True,False,False,False,True,True,False,False,False,False,False,True,True,,0
True,False,False,False,True,True,False,False,False,False,False,True,False,,0
True,False,False,False,True,True,False,False,False,False,False,False,True,,0
True,False,False,False,True,True,False,False,False,False,False,False,False,glassidentification_48/,1
True,False,False,False,True,False,True,True,True,True,True,True,True,,0
True,False,False,False,True,False,True,True,True,True,True,True,False,,0
True,False,False,False,True,False,True,True,True,True,True,False,True,,0
True,False,False,False,True,False,True,True,True,True,True,False,False,,0
True,False,False,False,True,False,True,True,True,True,False,True,True,,0
True,False,False,False,True,False,True,True,True,True,False,True,False,,0
True,False,False,False,True,False,True,True,True,True,False,False,True,,0
True,False,False,False,True,False,True,True,True,True,False,False,False,,0
True,False,False,False,True,False,True,True,True,False,True,True,True,,0
True,False,False,False,True,False,True,True,True,False,True,True,False,,0
True,False,False,False,True,False,True,True,True,False,True,False,True,,0
True,False,False,False,True,False,True,True,True,False,True,False,False,,0
True,False,False,False,True,False,True,True,True,False,False,True,True,,0
True,False,False,False,True,False,True,True,True,False,False,True,False,,0
True,False,False,False,True,False,True,True,True,False,False,False,True,,0
True,False,False,False,True,False,True,True,True,False,False,False,False,,0
True,False,False,False,True,False,True,True,False,True,True,True,True,,0
True,False,False,False,True,False,True,True,False,True,True,True,False,,0
True,False,False,False,True,False,True,True,False,True,True,False,True,,0
True,False,False,False,True,False,True,True,False,True,True,False,False,glassidentification_41/,1
True,False,False,False,True,False,True,True,False,True,False,True,True,,0
True,False,False,False,True,False,True,True,False,True,False,True,False,,0
True,False,False,False,True,False,True,True,False,True,False,False,True,echocardiogram_64/,1
True,False,False,False,True,False,True,True,False,True,False,False,False,,0
True,False,False,False,True,False,True,True,False,False,True,True,True,,0
True,False,False,False,True,False,True,True,False,False,True,True,False,,0
True,False,False,False,True,False,True,True,False,False,True,False,True,,0
True,False,False,False,True,False,True,True,False,False,True,False,False,,0
True,False,False,False,True,False,True,True,False,False,False,True,True,,0
True,False,False,False,True,False,True,True,False,False,False,True,False,,0
True,False,False,False,True,False,True,True,False,False,False,False,True,,0
True,False,False,False,True,False,True,True,False,False,False,False,False,glassidentification_67/,1
True,False,False,False,True,False,True,False,True,True,True,True,True,,0
True,False,False,False,True,False,True,False,True,True,True,True,False,,0
True,False,False,False,True,False,True,False,True,True,True,False,True,,0
True,False,False,False,True,False,True,False,True,True,True,False,False,,0
True,False,False,False,True,False,True,False,True,True,False,True,True,,0
True,False,False,False,True,False,True,False,True,True,False,True,False,,0
True,False,False,False,True,False,True,False,True,True,False,False,True,,0
True,False,False,False,True,False,True,False,True,True,False,False,False,,0
True,False,False,False,True,False,True,False,True,False,True,True,True,,0
True,False,False,False,True,False,True,False,True,False,True,True,False,,0
True,False,False,False,True,False,True,False,True,False,True,False,True,,0
True,False,False,False,True,False,True,False,True,False,True,False,False,,0
True,False,False,False,True,False,True,False,True,False,False,True,True,,0
True,False,False,False,True,False,True,False,True,False,False,True,False,,0
True,False,False,False,True,False,True,False,True,False,False,False,True,,0
True,False,False,False,True,False,True,False,True,False,False,False,False,,0
True,False,False,False,True,False,True,False,False,True,True,True,True,,0
True,False,False,False,True,False,True,False,False,True,True,True,False,,0
True,False,False,False,True,False,True,False,False,True,True,False,True,,0
True,False,False,False,True,False,True,False,False,True,True,False,False,,0
True,False,False,False,True,False,True,False,False,True,False,True,True,,0
True,False,False,False,True,False,True,False,False,True,False,True,False,,0
True,False,False,False,True,False,True,False,False,True,False,False,True,,0
True,False,False,False,True,False,True,False,False,True,False,False,False,,0
True,False,False,False,True,False,True,False,False,False,True,True,True,,0
True,False,False,False,True,False,True,False,False,False,True,True,False,,0
True,False,False,False,True,False,True,False,False,False,True,False,True,,0
True,False,False,False,True,False,True,False,False,False,True,False,False,,0
True,False,False,False,True,False,True,False,False,False,False,True,True,breastcancerwisconsinprognostic_41/,1
True,False,False,False,True,False,True,False,False,False,False,True,False,breastcancerwisconsinprognostic_36/,1
True,False,False,False,True,False,True,False,False,False,False,False,True,,0
True,False,False,False,True,False,True,False,False,False,False,False,False,glassidentification_49/,1
True,False,False,False,True,False,False,True,True,True,True,True,True,,0
True,False,False,False,True,False,False,True,True,True,True,True,False,,0
True,False,False,False,True,False,False,True,True,True,True,False,True,,0
True,False,False,False,True,False,False,True,True,True,True,False,False,extyaleb_66/extyaleb_68/,2
True,False,False,False,True,False,False,True,True,True,False,True,True,,0
True,False,False,False,True,False,False,True,True,True,False,True,False,,0
True,False,False,False,True,False,False,True,True,True,False,False,True,,0
True,False,False,False,True,False,False,True,True,True,False,False,False,,0
True,False,False,False,True,False,False,True,True,False,True,True,True,,0
True,False,False,False,True,False,False,True,True,False,True,True,False,,0
True,False,False,False,True,False,False,True,True,False,True,False,True,,0
True,False,False,False,True,False,False,True,True,False,True,False,False,,0
True,False,False,False,True,False,False,True,True,False,False,True,True,,0
True,False,False,False,True,False,False,True,True,False,False,True,False,,0
True,False,False,False,True,False,False,True,True,False,False,False,True,,0
True,False,False,False,True,False,False,True,True,False,False,False,False,,0
True,False,False,False,True,False,False,True,False,True,True,True,True,,0
True,False,False,False,True,False,False,True,False,True,True,True,False,,0
True,False,False,False,True,False,False,True,False,True,True,False,True,,0
True,False,False,False,True,False,False,True,False,True,True,False,False,,0
True,False,False,False,True,False,False,True,False,True,False,True,True,,0
True,False,False,False,True,False,False,True,False,True,False,True,False,,0
True,False,False,False,True,False,False,True,False,True,False,False,True,,0
True,False,False,False,True,False,False,True,False,True,False,False,False,,0
True,False,False,False,True,False,False,True,False,False,True,True,True,,0
True,False,False,False,True,False,False,True,False,False,True,True,False,,0
True,False,False,False,True,False,False,True,False,False,True,False,True,ecoli_16/,1
True,False,False,False,True,False,False,True,False,False,True,False,False,,0
True,False,False,False,True,False,False,True,False,False,False,True,True,,0
True,False,False,False,True,False,False,True,False,False,False,True,False,,0
True,False,False,False,True,False,False,True,False,False,False,False,True,,0
True,False,False,False,True,False,False,True,False,False,False,False,False,,0
True,False,False,False,True,False,False,False,True,True,True,True,True,,0
True,False,False,False,True,False,False,False,True,True,True,True,False,,0
True,False,False,False,True,False,False,False,True,True,True,False,True,,0
True,False,False,False,True,False,False,False,True,True,True,False,False,,0
True,False,False,False,True,False,False,False,True,True,False,True,True,,0
True,False,False,False,True,False,False,False,True,True,False,True,False,,0
True,False,False,False,True,False,False,False,True,True,False,False,True,,0
True,False,False,False,True,False,False,False,True,True,False,False,False,,0
True,False,False,False,True,False,False,False,True,False,True,True,True,,0
True,False,False,False,True,False,False,False,True,False,True,True,False,,0
True,False,False,False,True,False,False,False,True,False,True,False,True,,0
True,False,False,False,True,False,False,False,True,False,True,False,False,,0
True,False,False,False,True,False,False,False,True,False,False,True,True,,0
True,False,False,False,True,False,False,False,True,False,False,True,False,,0
True,False,False,False,True,False,False,False,True,False,False,False,True,,0
True,False,False,False,True,False,False,False,True,False,False,False,False,,0
True,False,False,False,True,False,False,False,False,True,True,True,True,,0
True,False,False,False,True,False,False,False,False,True,True,True,False,,0
True,False,False,False,True,False,False,False,False,True,True,False,True,,0
True,False,False,False,True,False,False,False,False,True,True,False,False,glassidentification_43/,1
True,False,False,False,True,False,False,False,False,True,False,True,True,,0
True,False,False,False,True,False,False,False,False,True,False,True,False,,0
True,False,False,False,True,False,False,False,False,True,False,False,True,,0
True,False,False,False,True,False,False,False,False,True,False,False,False,,0
True,False,False,False,True,False,False,False,False,False,True,True,True,,0
True,False,False,False,True,False,False,False,False,False,True,True,False,,0
True,False,False,False,True,False,False,False,False,False,True,False,True,,0
True,False,False,False,True,False,False,False,False,False,True,False,False,,0
True,False,False,False,True,False,False,False,False,False,False,True,True,breastcancerwisconsinprognostic_35/,1
True,False,False,False,True,False,False,False,False,False,False,True,False,,0
True,False,False,False,True,False,False,False,False,False,False,False,True,,0
True,False,False,False,True,False,False,False,False,False,False,False,False,,0
True,False,False,False,False,True,True,True,True,True,True,True,True,,0
True,False,False,False,False,True,True,True,True,True,True,True,False,,0
True,False,False,False,False,True,True,True,True,True,True,False,True,,0
True,False,False,False,False,True,True,True,True,True,True,False,False,,0
True,False,False,False,False,True,True,True,True,True,False,True,True,,0
True,False,False,False,False,True,True,True,True,True,False,True,False,,0
True,False,False,False,False,True,True,True,True,True,False,False,True,,0
True,False,False,False,False,True,True,True,True,True,False,False,False,,0
True,False,False,False,False,True,True,True,True,False,True,True,True,,0
True,False,False,False,False,True,True,True,True,False,True,True,False,,0
True,False,False,False,False,True,True,True,True,False,True,False,True,,0
True,False,False,False,False,True,True,True,True,False,True,False,False,,0
True,False,False,False,False,True,True,True,True,False,False,True,True,,0
True,False,False,False,False,True,True,True,True,False,False,True,False,,0
True,False,False,False,False,True,True,True,True,False,False,False,True,,0
True,False,False,False,False,True,True,True,True,False,False,False,False,,0
True,False,False,False,False,True,True,True,False,True,True,True,True,,0
True,False,False,False,False,True,True,True,False,True,True,True,False,,0
True,False,False,False,False,True,True,True,False,True,True,False,True,,0
True,False,False,False,False,True,True,True,False,True,True,False,False,,0
True,False,False,False,False,True,True,True,False,True,False,True,True,,0
True,False,False,False,False,True,True,True,False,True,False,True,False,,0
True,False,False,False,False,True,True,True,False,True,False,False,True,hepatitis_52/,1
True,False,False,False,False,True,True,True,False,True,False,False,False,,0
True,False,False,False,False,True,True,True,False,False,True,True,True,,0
True,False,False,False,False,True,True,True,False,False,True,True,False,,0
True,False,False,False,False,True,True,True,False,False,True,False,True,,0
True,False,False,False,False,True,True,True,False,False,True,False,False,iris_66/iris_67/iris_68/iris_69/,4
True,False,False,False,False,True,True,True,False,False,False,True,True,,0
True,False,False,False,False,True,True,True,False,False,False,True,False,,0
True,False,False,False,False,True,True,True,False,False,False,False,True,,0
True,False,False,False,False,True,True,True,False,False,False,False,False,,0
True,False,False,False,False,True,True,False,True,True,True,True,True,,0
True,False,False,False,False,True,True,False,True,True,True,True,False,,0
True,False,False,False,False,True,True,False,True,True,True,False,True,,0
True,False,False,False,False,True,True,False,True,True,True,False,False,,0
True,False,False,False,False,True,True,False,True,True,False,True,True,,0
True,False,False,False,False,True,True,False,True,True,False,True,False,,0
True,False,False,False,False,True,True,False,True,True,False,False,True,,0
True,False,False,False,False,True,True,False,True,True,False,False,False,weather_66/,1
True,False,False,False,False,True,True,False,True,False,True,True,True,,0
True,False,False,False,False,True,True,False,True,False,True,True,False,,0
True,False,False,False,False,True,True,False,True,False,True,False,True,,0
True,False,False,False,False,True,True,False,True,False,True,False,False,,0
True,False,False,False,False,True,True,False,True,False,False,True,True,,0
True,False,False,False,False,True,True,False,True,False,False,True,False,,0
True,False,False,False,False,True,True,False,True,False,False,False,True,,0
True,False,False,False,False,True,True,False,True,False,False,False,False,,0
True,False,False,False,False,True,True,False,False,True,True,True,True,,0
True,False,False,False,False,True,True,False,False,True,True,True,False,,0
True,False,False,False,False,True,True,False,False,True,True,False,True,,0
True,False,False,False,False,True,True,False,False,True,True,False,False,,0
True,False,False,False,False,True,True,False,False,True,False,True,True,,0
True,False,False,False,False,True,True,False,False,True,False,True,False,,0
True,False,False,False,False,True,True,False,False,True,False,False,True,,0
True,False,False,False,False,True,True,False,False,True,False,False,False,,0
True,False,False,False,False,True,True,False,False,False,True,True,True,,0
True,False,False,False,False,True,True,False,False,False,True,True,False,,0
True,False,False,False,False,True,True,False,False,False,True,False,True,,0
True,False,False,False,False,True,True,False,False,False,True,False,False,,0
True,False,False,False,False,True,True,False,False,False,False,True,True,,0
True,False,False,False,False,True,True,False,False,False,False,True,False,,0
True,False,False,False,False,True,True,False,False,False,False,False,True,,0
True,False,False,False,False,True,True,False,False,False,False,False,False,,0
True,False,False,False,False,True,False,True,True,True,True,True,True,,0
True,False,False,False,False,True,False,True,True,True,True,True,False,,0
True,False,False,False,False,True,False,True,True,True,True,False,True,,0
True,False,False,False,False,True,False,True,True,True,True,False,False,,0
True,False,False,False,False,True,False,True,True,True,False,True,True,,0
True,False,False,False,False,True,False,True,True,True,False,True,False,,0
True,False,False,False,False,True,False,True,True,True,False,False,True,,0
True,False,False,False,False,True,False,True,True,True,False,False,False,,0
True,False,False,False,False,True,False,True,True,False,True,True,True,,0
True,False,False,False,False,True,False,True,True,False,True,True,False,,0
True,False,False,False,False,True,False,True,True,False,True,False,True,,0
True,False,False,False,False,True,False,True,True,False,True,False,False,,0
True,False,False,False,False,True,False,True,True,False,False,True,True,,0
True,False,False,False,False,True,False,True,True,False,False,True,False,,0
True,False,False,False,False,True,False,True,True,False,False,False,True,,0
True,False,False,False,False,True,False,True,True,False,False,False,False,,0
True,False,False,False,False,True,False,True,False,True,True,True,True,,0
True,False,False,False,False,True,False,True,False,True,True,True,False,,0
True,False,False,False,False,True,False,True,False,True,True,False,True,,0
True,False,False,False,False,True,False,True,False,True,True,False,False,,0
True,False,False,False,False,True,False,True,False,True,False,True,True,,0
True,False,False,False,False,True,False,True,False,True,False,True,False,,0
True,False,False,False,False,True,False,True,False,True,False,False,True,,0
True,False,False,False,False,True,False,True,False,True,False,False,False,echocardiogram_23/,1
True,False,False,False,False,True,False,True,False,False,True,True,True,,0
True,False,False,False,False,True,False,True,False,False,True,True,False,,0
True,False,False,False,False,True,False,True,False,False,True,False,True,,0
True,False,False,False,False,True,False,True,False,False,True,False,False,,0
True,False,False,False,False,True,False,True,False,False,False,True,True,breastcancercoimbra_53/iris_22/iris_24/,3
True,False,False,False,False,True,False,True,False,False,False,True,False,,0
True,False,False,False,False,True,False,True,False,False,False,False,True,,0
True,False,False,False,False,True,False,True,False,False,False,False,False,,0
True,False,False,False,False,True,False,False,True,True,True,True,True,,0
True,False,False,False,False,True,False,False,True,True,True,True,False,,0
True,False,False,False,False,True,False,False,True,True,True,False,True,,0
True,False,False,False,False,True,False,False,True,True,True,False,False,breastcancercoimbra_17/,1
True,False,False,False,False,True,False,False,True,True,False,True,True,,0
True,False,False,False,False,True,False,False,True,True,False,True,False,,0
True,False,False,False,False,True,False,False,True,True,False,False,True,,0
True,False,False,False,False,True,False,False,True,True,False,False,False,weather_67/,1
True,False,False,False,False,True,False,False,True,False,True,True,True,,0
True,False,False,False,False,True,False,False,True,False,True,True,False,,0
True,False,False,False,False,True,False,False,True,False,True,False,True,,0
True,False,False,False,False,True,False,False,True,False,True,False,False,,0
True,False,False,False,False,True,False,False,True,False,False,True,True,,0
True,False,False,False,False,True,False,False,True,False,False,True,False,,0
True,False,False,False,False,True,False,False,True,False,False,False,True,,0
True,False,False,False,False,True,False,False,True,False,False,False,False,,0
True,False,False,False,False,True,False,False,False,True,True,True,True,,0
True,False,False,False,False,True,False,False,False,True,True,True,False,,0
True,False,False,False,False,True,False,False,False,True,True,False,True,,0
True,False,False,False,False,True,False,False,False,True,True,False,False,,0
True,False,False,False,False,True,False,False,False,True,False,True,True,,0
True,False,False,False,False,True,False,False,False,True,False,True,False,,0
True,False,False,False,False,True,False,False,False,True,False,False,True,,0
True,False,False,False,False,True,False,False,False,True,False,False,False,,0
True,False,False,False,False,True,False,False,False,False,True,True,True,,0
True,False,False,False,False,True,False,False,False,False,True,True,False,,0
True,False,False,False,False,True,False,False,False,False,True,False,True,,0
True,False,False,False,False,True,False,False,False,False,True,False,False,,0
True,False,False,False,False,True,False,False,False,False,False,True,True,,0
True,False,False,False,False,True,False,False,False,False,False,True,False,,0
True,False,False,False,False,True,False,False,False,False,False,False,True,,0
True,False,False,False,False,True,False,False,False,False,False,False,False,,0
True,False,False,False,False,False,True,True,True,True,True,True,True,,0
True,False,False,False,False,False,True,True,True,True,True,True,False,,0
True,False,False,False,False,False,True,True,True,True,True,False,True,,0
True,False,False,False,False,False,True,True,True,True,True,False,False,,0
True,False,False,False,False,False,True,True,True,True,False,True,True,,0
True,False,False,False,False,False,True,True,True,True,False,True,False,,0
True,False,False,False,False,False,True,True,True,True,False,False,True,,0
True,False,False,False,False,False,True,True,True,True,False,False,False,,0
True,False,False,False,False,False,True,True,True,False,True,True,True,,0
True,False,False,False,False,False,True,True,True,False,True,True,False,,0
True,False,False,False,False,False,True,True,True,False,True,False,True,,0
True,False,False,False,False,False,True,True,True,False,True,False,False,,0
True,False,False,False,False,False,True,True,True,False,False,True,True,,0
True,False,False,False,False,False,True,True,True,False,False,True,False,,0
True,False,False,False,False,False,True,True,True,False,False,False,True,,0
True,False,False,False,False,False,True,True,True,False,False,False,False,,0
True,False,False,False,False,False,True,True,False,True,True,True,True,,0
True,False,False,False,False,False,True,True,False,True,True,True,False,,0
True,False,False,False,False,False,True,True,False,True,True,False,True,,0
True,False,False,False,False,False,True,True,False,True,True,False,False,,0
True,False,False,False,False,False,True,True,False,True,False,True,True,,0
True,False,False,False,False,False,True,True,False,True,False,True,False,,0
True,False,False,False,False,False,True,True,False,True,False,False,True,,0
True,False,False,False,False,False,True,True,False,True,False,False,False,,0
True,False,False,False,False,False,True,True,False,False,True,True,True,,0
True,False,False,False,False,False,True,True,False,False,True,True,False,,0
True,False,False,False,False,False,True,True,False,False,True,False,True,,0
True,False,False,False,False,False,True,True,False,False,True,False,False,,0
True,False,False,False,False,False,True,True,False,False,False,True,True,,0
True,False,False,False,False,False,True,True,False,False,False,True,False,,0
True,False,False,False,False,False,True,True,False,False,False,False,True,,0
True,False,False,False,False,False,True,True,False,False,False,False,False,,0
True,False,False,False,False,False,True,False,True,True,True,True,True,,0
True,False,False,False,False,False,True,False,True,True,True,True,False,,0
True,False,False,False,False,False,True,False,True,True,True,False,True,,0
True,False,False,False,False,False,True,False,True,True,True,False,False,,0
True,False,False,False,False,False,True,False,True,True,False,True,True,,0
True,False,False,False,False,False,True,False,True,True,False,True,False,,0
True,False,False,False,False,False,True,False,True,True,False,False,True,,0
True,False,False,False,False,False,True,False,True,True,False,False,False,,0
True,False,False,False,False,False,True,False,True,False,True,True,True,,0
